"","Strain","isolate","plate","well","label_exp","model","param_1","param_2","param_3","param_4","th_gr","em_gr","loss","tot_plate.x","Amoxicillin","Chlorothalonil","Diflufenican","Glyphosate","Imidacloprid","Metaldehyde","Oxytetracycline","Tebuconazole","Complexity","tot_plate.y","Strain_nice","ID"
"98","100","2","3","D9","Richards_isolate_2_plate_13","NL_Richards","0.8811629132276506","1.216789082868744","0.2896046155558852","19.745641056304347","0.23577885571869145","0.268348481028237","0.0012748679546363728","3D9",1,1,1,1,0,0,1,0,5,"3D9","P. baetica 1","3D9P. baetica 1"
"99","100","2","2","C9","Richards_isolate_2_plate_17","NL_Richards","0.8834731568263982","2.9514826881245257","0.5734477458525866","20.310239224774076","0.1942832060024443","0.21566641717174093","0.001023756936451564","2C9",1,1,0,0,1,0,0,1,4,"2C9","P. baetica 1","2C9P. baetica 1"
"100","100","2","1","G5","Richards_isolate_2_plate_1","NL_Richards","0.9467403181948252","2.665404881306962","0.5792879283477194","23.55324657548514","0.2173343873008509","0.28599307672069024","0.007367173937152302","1G5",0,0,1,0,0,1,0,0,2,"1G5","P. baetica 1","1G5P. baetica 1"
"101","100","2","2","F5","Richards_isolate_2_plate_2","NL_Richards","0.9281884802991377","3.2444660624749697","0.6450846085319649","24.28295770153837","0.19882592254030892","0.26251951189907513","0.010799303458075537","2F5",0,0,0,1,1,1,0,0,3,"2F5","P. baetica 1","2F5P. baetica 1"
"102","100","2","1","C9","Richards_isolate_2_plate_16","NL_Richards","0.8753914881700688","2.692077257749787","0.5088160908667452","20.76652708201954","0.1889865203023889","0.23236726292287546","0.0013373571559111598","1C9",1,0,1,0,1,0,0,0,3,"1C9","P. baetica 1","1C9P. baetica 1"
"103","100","2","4","C5","Richards_isolate_2_plate_4","NL_Richards","0.964112080978993","1.8953125507808688","0.45550296958458053","23.284358070303316","0.24030679169920172","0.258047286888276","0.0017414994816111328","4C5",0,1,1,1,1,0,0,1,5,"4C5","P. baetica 1","4C5P. baetica 1"
"104","100","2","1","F6","Richards_isolate_2_plate_11","NL_Richards","0.8863086862663249","0.9018361772196054","0.2528736864135167","20.715143734058522","0.27560779842164407","0.36234716762365793","0.003326703809001002","1F6",0,0,0,1,0,0,1,0,2,"1F6","P. baetica 1","1F6P. baetica 1"
"105","100","2","3","G10","Richards_isolate_2_plate_18","NL_Richards","0.880406711703282","1.3715438319054825","0.3127321895303891","19.456339355371224","0.2265465195263626","0.2654613207685804","0.0011992073328744753","3G10",1,1,0,1,1,0,1,0,5,"3G10","P. baetica 1","3G10P. baetica 1"
"106","100","2","3","D6","Richards_isolate_2_plate_3","NL_Richards","0.8686069372536637","1.7651248195562914","0.4186639349933953","23.478368578502476","0.2371395164021413","0.29612668430571965","0.0029285938537044645","3D6",0,1,0,0,0,1,1,1,4,"3D6","P. baetica 1","3D6P. baetica 1"
"107","100","2","5","D10","Richards_isolate_2_plate_5","NL_Richards","0.8693988664380488","0.6156147477749723","0.2896581665101864","23.018750606749418","0.4019987423822621","0.4011007771755421","0.0015372195229618503","5D10",0,0,0,0,0,0,0,0,0,"5D10","P. baetica 1","5D10P. baetica 1"
"108","100","2","5","C8","Richards_isolate_2_plate_15","NL_Richards","0.9165275173662146","0.6687183275684192","0.23690575548034828","18.87340599693512","0.33843465231843184","0.39955175547468086","0.002846711907702305","5C8",0,0,0,0,0,0,0,0,0,"5C8","P. baetica 1","5C8P. baetica 1"
"109","100","2","4","C7","Richards_isolate_2_plate_9","NL_Richards","0.9014310132893754","5.008415814795383","0.35907888720479875","22.25239220566095","0.07167149211232289","0.11933814938233825","0.0041122992125047575","4C7",0,1,0,0,1,1,1,1,5,"4C7","P. baetica 1","4C7P. baetica 1"
"110","100","2","5","G6","Richards_isolate_2_plate_20","NL_Richards","0.9154958184714711","0.45832304250418576","0.19444074343116485","19.091170176073494","0.37876869496724364","0.4152030635359418","0.0030021924107451656","5G6",0,0,0,0,0,0,0,0,0,"5G6","P. baetica 1","5G6P. baetica 1"
"111","100","2","2","B4","Richards_isolate_2_plate_7","NL_Richards","0.9183228838434704","5.005942312936987","0.49424426806647687","23.06157609080013","0.09872941478785714","0.1425359436314157","0.0019377327550784667","2B4",0,0,1,1,1,0,0,0,3,"2B4","P. baetica 1","2B4P. baetica 1"
"112","100","2","5","C9","Richards_isolate_2_plate_5","NL_Richards","0.8752979555961259","0.5128221570203432","0.2590657339094395","22.637024772418908","0.41453223923934224","0.5608748871189098","0.0062884417314965834","5C9",0,0,0,0,0,0,0,0,0,"5C9","P. baetica 1","5C9P. baetica 1"
"113","100","2","1","G3","Richards_isolate_2_plate_1","NL_Richards","0.9752917993507374","1.1391752814767355","0.3284102669426987","22.65848303496779","0.28766472534639304","0.381063206023183","0.00482446250645426","1G3",1,0,0,0,1,0,0,0,2,"1G3","P. baetica 1","1G3P. baetica 1"
"114","100","2","2","B2","Richards_isolate_2_plate_17","NL_Richards","0.8534718664670133","0.21645330455078315","0.15270617690014213","17.411075388304415","0.41557165319040446","0.7104034047336529","0.011599215618493879","2B2",0,1,1,0,0,0,1,0,3,"2B2","P. baetica 1","2B2P. baetica 1"
"115","100","2","1","F6","Richards_isolate_2_plate_6","NL_Richards","0.9097280207951051","0.2785882043017951","0.1860807811774025","18.454451251297147","0.4395485362552847","0.9943777345587288","0.011876727148246523","1F6",0,0,0,1,0,0,1,0,2,"1F6","P. baetica 1","1F6P. baetica 1"
"116","100","2","2","C5","Richards_isolate_2_plate_17","NL_Richards","0.8432234349943604","0.4848981376488131","0.18816966811906194","18.12388206312381","0.32898356556493963","0.44380992382865375","0.005217397721813556","2C5",0,0,1,0,0,1,1,0,3,"2C5","P. baetica 1","2C5P. baetica 1"
"117","100","2","2","F3","Richards_isolate_2_plate_17","NL_Richards","0.8988201560880725","2.0151889022010705","0.4183932642415161","20.15522801525033","0.20747428855809139","0.21949166109487556","0.0011884866521855737","2F3",0,1,0,0,0,1,0,1,3,"2F3","P. baetica 1","2F3P. baetica 1"
"118","100","2","2","F3","Richards_isolate_2_plate_12","NL_Richards","0.9010566351246031","4.964123351588446","0.5130131817610545","22.546985819394184","0.10334210509078236","0.146294467917112","0.001992938038915638","2F3",0,1,0,0,0,1,0,1,3,"2F3","P. baetica 1","2F3P. baetica 1"
"119","100","2","2","B11","Richards_isolate_2_plate_7","NL_Richards","0.8942297516918172","1.4437443109597006","0.3265512775165222","19.687596917253618","0.22513479975183828","0.2614672055411765","0.001132541163325221","2B11",1,0,1,0,0,1,1,0,4,"2B11","P. baetica 1","2B11P. baetica 1"
"120","100","2","3","G3","Richards_isolate_2_plate_13","NL_Richards","0.9205469882056186","4.937756596821072","0.5880816370714795","23.108489168783297","0.1190984870242044","0.16056181740155873","0.001610477667993957","3G3",0,1,1,0,1,1,0,0,4,"3G3","P. baetica 1","3G3P. baetica 1"
"121","100","2","2","G11","Richards_isolate_2_plate_7","NL_Richards","0.9967895017733931","5.00797475335835","0.43638538580443714","22.534394024345822","0.08713146970210732","0.13517154758762748","0.002880032532329474","2G11",1,0,0,1,1,0,0,1,4,"2G11","P. baetica 1","2G11P. baetica 1"
"122","100","2","3","C4","Richards_isolate_2_plate_18","NL_Richards","0.9102365510118472","3.937511270235394","0.648971679601466","21.09584136639178","0.1648167260571794","0.20104273445254592","0.0016287985544314954","3C4",0,1,1,0,1,0,0,1,4,"3C4","P. baetica 1","3C4P. baetica 1"
"123","100","2","4","C5","Richards_isolate_2_plate_19","NL_Richards","0.908934776025227","0.8379539915312639","0.2771664256955466","18.73169816235764","0.31500230878088126","0.41220769771126886","0.003236572048187864","4C5",0,1,1,1,1,0,0,1,5,"4C5","P. baetica 1","4C5P. baetica 1"
"124","100","2","3","C10","Richards_isolate_2_plate_8","NL_Richards","0.89529705696893","0.14937064212639875","0.16650163375311527","17.82865119529049","0.4851104275566349","0.5428611150364039","0.0055658411494269745","3C10",1,1,1,0,0,1,1,0,5,"3C10","P. baetica 1","3C10P. baetica 1"
"125","100","2","1","F11","Richards_isolate_2_plate_6","NL_Richards","0.9538087951065294","4.988615874461671","0.4605655917081257","22.53110872587357","0.09231870515580012","0.12908337233628822","0.0017440786112490382","1F11",0,1,1,0,1,0,0,0,3,"1F11","P. baetica 1","1F11P. baetica 1"
"126","100","2","4","E8","Richards_isolate_2_plate_4","NL_Richards","0.9027068945616505","0.7153016372026637","0.2535329079261856","22.679540225460155","0.3498291798125328","0.40966007057504505","0.0058352324839845374","4E8",1,1,1,1,1,0,1,0,6,"4E8","P. baetica 1","4E8P. baetica 1"
"127","100","2","4","C10","Richards_isolate_2_plate_4","NL_Richards","0.9460440187626226","2.445434722855506","0.540680904156493","23.685020796676177","0.2210950872775148","0.2649739187393771","0.0038454180480500463","4C10",1,1,0,1,1,1,0,1,6,"4C10","P. baetica 1","4C10P. baetica 1"
"128","100","2","1","E10","Richards_isolate_2_plate_16","NL_Richards","0.8957835125520527","1.53710838436633","0.349644149442046","19.63836220233082","0.22675353009243646","0.28118313876297363","0.0017720267724326642","1E10",1,0,0,0,1,1,0,0,3,"1E10","P. baetica 1","1E10P. baetica 1"
"129","100","2","5","D6","Richards_isolate_2_plate_5","NL_Richards","0.8938861087670349","0.4294153211574775","0.24996349287829953","22.72186451878229","0.4312294989402884","0.42395998594652756","0.0012152201276153004","5D6",0,0,0,0,0,0,0,0,0,"5D6","P. baetica 1","5D6P. baetica 1"
"130","100","2","4","F2","Richards_isolate_2_plate_19","NL_Richards","0.9287649672718983","0.784371551158335","0.24840852681610062","18.92344969099477","0.3002375908459139","0.38914764737512564","0.0029280049389999356","4F2",1,0,1,1,1,0,0,1,5,"4F2","P. baetica 1","4F2P. baetica 1"
"131","100","2","4","E7","Richards_isolate_2_plate_9","NL_Richards","0.9562057593975885","4.979119606103053","0.3862992808022262","21.600815623154016","0.07756327854068522","0.11383817878711348","0.0025904877075425","4E7",0,0,1,1,1,1,0,1,5,"4E7","P. baetica 1","4E7P. baetica 1"
"132","100","2","5","D8","Richards_isolate_2_plate_20","NL_Richards","0.884429994285867","0.6848827907365059","0.2342944131940541","19.471979336070483","0.32854191117703213","0.386174200177352","0.0032744235940907127","5D8",0,0,0,0,0,0,0,0,0,"5D8","P. baetica 1","5D8P. baetica 1"
"133","100","2","3","G3","Richards_isolate_2_plate_8","NL_Richards","0.953153237663326","4.950745297818319","0.49386849727646864","23.149157690300896","0.09975432505727974","0.140950981341086","0.0018734743034943652","3G3",0,1,1,0,1,1,0,0,4,"3G3","P. baetica 1","3G3P. baetica 1"
"134","100","2","4","E4","Richards_isolate_2_plate_19","NL_Richards","0.8616050570861811","0.4236831332839372","0.217845587366265","18.096515293892434","0.385330234642981","0.4564081237881539","0.003411174071035556","4E4",1,0,0,1,0,1,1,1,5,"4E4","P. baetica 1","4E4P. baetica 1"
"135","100","2","3","C2","Richards_isolate_2_plate_8","NL_Richards","0.9659411978702193","4.7600522533705565","0.38001396057818515","23.168339804007786","0.07982042640054342","0.12057772671486203","0.0025402428817409566","3C2",1,0,0,1,0,1,0,1,4,"3C2","P. baetica 1","3C2P. baetica 1"
"136","100","2","1","G4","Richards_isolate_2_plate_11","NL_Richards","0.9170710008100826","4.9967327269673","0.6331479214501383","23.68938208971562","0.12671223356085065","0.16803529575028223","0.002094536512056437","1G4",0,1,0,0,1,0,0,0,2,"1G4","P. baetica 1","1G4P. baetica 1"
"137","100","2","1","C9","Richards_isolate_2_plate_1","NL_Richards","0.9069119693720041","2.932803264951737","0.7081176154380393","23.034295772208797","0.24144716533787788","0.3454629172957481","0.009579288804161751","1C9",1,0,1,0,1,0,0,0,3,"1C9","P. baetica 1","1C9P. baetica 1"
"138","100","2","3","B2","Richards_isolate_2_plate_18","NL_Richards","0.8765923162871319","0.5228042072297995","0.19079763183874096","19.59427567404808","0.33146367556413137","0.38072074227304326","0.00347475490081178","3B2",1,0,0,1,0,1,1,0,4,"3B2","P. baetica 1","3B2P. baetica 1"
"139","100","2","1","D10","Richards_isolate_2_plate_6","NL_Richards","0.9440740615552432","4.974402362154008","0.37152069820338407","21.00993638140221","0.07465487564282575","0.11167259948042663","0.002335978365859636","1D10",1,0,0,1,0,0,0,1,3,"1D10","P. baetica 1","1D10P. baetica 1"
"140","100","2","2","D2","Richards_isolate_2_plate_12","NL_Richards","0.8963651853455036","4.366936254713435","0.6199546166338135","22.64756140380598","0.14196510271409427","0.16962896601484903","0.0008662218873977413","2D2",0,1,0,1,1,0,0,0,3,"2D2","P. baetica 1","2D2P. baetica 1"
"141","100","2","2","C3","Richards_isolate_2_plate_7","NL_Richards","0.8793913317425613","4.9343266119368305","0.6354427923287789","23.843259379102463","0.12877990723831595","0.1566332023301747","0.0010355405747664653","2C3",0,1,0,0,1,0,1,0,3,"2C3","P. baetica 1","2C3P. baetica 1"
"142","100","2","1","E3","Richards_isolate_2_plate_6","NL_Richards","0.9044306481970006","0.6485624822889481","0.2229052812625039","18.35655881864637","0.3223869965996881","0.4017916827316963","0.003389426682097721","1E3",1,0,1,0,0,0,0,0,2,"1E3","P. baetica 1","1E3P. baetica 1"
"143","100","2","3","F8","Richards_isolate_2_plate_3","NL_Richards","0.8740643663783108","2.026775879202708","0.46355868608424877","23.524087295073414","0.2287004304918459","0.2685017786472104","0.0019900540586915315","3F8",0,0,0,1,0,1,1,1,4,"3F8","P. baetica 1","3F8P. baetica 1"
"144","100","2","2","F4","Richards_isolate_2_plate_17","NL_Richards","0.8917000831797608","1.6809485658801069","0.36167286376710617","20.478234701578522","0.21477740128696118","0.3309785557214845","0.003522407860559681","2F4",0,0,1,0,1,1,0,0,3,"2F4","P. baetica 1","2F4P. baetica 1"
"145","100","2","2","B9","Richards_isolate_2_plate_2","NL_Richards","0.8663341028698671","2.25573904170216","0.4993853114176291","23.879830095595473","0.22137801426007706","0.32230959721643476","0.007950499702472007","2B9",1,1,0,0,1,0,1,0,4,"2B9","P. baetica 1","2B9P. baetica 1"
"146","100","2","4","D7","Richards_isolate_2_plate_9","NL_Richards","0.8794282421034815","5.009358866810273","0.49312724225171145","23.254327747202424","0.09843924743424218","0.1329797114677742","0.0024280902485277903","4D7",0,0,1,1,1,1,1,0,5,"4D7","P. baetica 1","4D7P. baetica 1"
"147","100","2","2","F7","Richards_isolate_2_plate_7","NL_Richards","0.9268707154049906","1.65256664716216","0.37514938846837814","19.522086736982256","0.22653442993401868","0.2522713806677092","0.0014261387718377944","2F7",1,1,1,0,0,1,0,0,4,"2F7","P. baetica 1","2F7P. baetica 1"
"148","100","2","4","E5","Richards_isolate_2_plate_4","NL_Richards","0.9621065381214411","2.26107261221734","0.4918392148347615","24.194713992647884","0.2175186057449689","0.2613287347336086","0.003576589940697871","4E5",0,1,1,1,0,1,0,1,5,"4E5","P. baetica 1","4E5P. baetica 1"
"149","100","2","1","E6","Richards_isolate_2_plate_11","NL_Richards","0.9145829833546474","0.7491474577785885","0.237342826957611","19.89343742786082","0.30680527782981787","0.3766473457454556","0.0032274808624887428","1E6",0,0,0,1,0,1,0,0,2,"1E6","P. baetica 1","1E6P. baetica 1"
"150","100","2","3","C4","Richards_isolate_2_plate_8","NL_Richards","0.9388932465062776","4.932994452643333","0.45402352663677165","22.644919936130464","0.09203316044667087","0.1429765626477874","0.0042678039280908174","3C4",0,1,1,0,1,0,0,1,4,"3C4","P. baetica 1","3C4P. baetica 1"
"151","100","2","2","B7","Richards_isolate_2_plate_17","NL_Richards","0.856141839501536","2.694299176245848","0.48657270073818293","20.80329857007575","0.18056883556124323","0.19586917309120064","0.0009078713090107541","2B7",0,0,0,0,1,0,1,1,3,"2B7","P. baetica 1","2B7P. baetica 1"
"152","100","2","1","G7","Richards_isolate_2_plate_1","NL_Richards","0.8659203159213749","3.0271532176541043","0.7091430075242627","22.83567472653126","0.23426048158097776","0.2698629707195704","0.002969107233460356","1G7",0,0,0,0,0,0,1,1,2,"1G7","P. baetica 1","1G7P. baetica 1"
"153","100","2","3","E9","Richards_isolate_2_plate_8","NL_Richards","1.0600994502687755","5.004932602829222","0.2633964464705569","19.627262977834405","0.052442385490703215","0.08534957913485373","0.0026110325978112733","3E9",1,1,1,1,0,0,0,1,5,"3E9","P. baetica 1","3E9P. baetica 1"
"154","100","2","4","B11","Richards_isolate_2_plate_14","NL_Richards","0.9859463487673583","4.841832851472509","0.5010205294297426","23.396881612095786","0.10347574963876406","0.14631275885027487","0.0019032819748201137","4B11",1,0,1,1,1,1,0,1,6,"4B11","P. baetica 1","4B11P. baetica 1"
"155","100","2","1","C6","Richards_isolate_2_plate_11","NL_Richards","0.9221112845464204","5.005388422495369","0.525899433121253","22.968071163244794","0.10506532857109084","0.1499677264814201","0.0023693908087720305","1C6",0,0,1,0,0,0,0,1,2,"1C6","P. baetica 1","1C6P. baetica 1"
"156","100","2","1","B9","Richards_isolate_2_plate_6","NL_Richards","0.9273280918008094","1.9542470342620968","0.3795655158323375","20.55409172458685","0.19400766103275469","0.20324872359243787","0.0005675579153872864","1B9",1,0,1,1,0,0,0,0,3,"1B9","P. baetica 1","1B9P. baetica 1"
"157","100","2","1","C11","Richards_isolate_2_plate_1","NL_Richards","0.9437500558427987","2.0190930978423296","0.49444709355437927","22.301488843770812","0.2448669972202344","0.2820980109269869","0.0024260082881277885","1C11",1,0,0,0,0,1,0,1,3,"1C11","P. baetica 1","1C11P. baetica 1"
"158","100","2","4","F10","Richards_isolate_2_plate_4","NL_Richards","0.908046114682785","1.951253671702791","0.4482372538669754","24.089243363569334","0.2296994361318217","0.3024627553644148","0.004618610013527197","4F10",1,1,0,0,1,1,1,1,6,"4F10","P. baetica 1","4F10P. baetica 1"
"159","100","2","1","D6","Richards_isolate_2_plate_11","NL_Richards","0.8896933019892351","4.907736173973999","0.5677142812456915","23.741702603225132","0.11567696770776187","0.16192958224626597","0.0023473291849923144","1D6",0,0,0,1,1,0,0,0,2,"1D6","P. baetica 1","1D6P. baetica 1"
